GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext,307,538,95,57,24,66,72,15,1,10
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream.ByteArrayStreamFactory,6,42,0,0,2,9,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageXMLDOM.__CLR4_4_18f68f6lde03907,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageXMLDOM.__CLR4_4_18f68f6lde03907.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawCCITTFax.__CLR4_4_183m83mlde038xm,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PNGFile.__CLR4_4_18gc8gclde0391i,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterG2D2Bitmap,321,549,83,40,29,66,60,10,1,7
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryEPS.__CLR4_4_17y47y4lde038vf,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEPS,134,652,70,64,6,87,58,15,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderPNG.__CLR4_4_182x82xlde038wq.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEMF,22,285,13,15,1,37,11,7,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderInternalTIFF.__CLR4_4_182k82klde038wq.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream.__CLR4_4_18d28d2lde038zs,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawPNG,3,115,4,6,0,18,4,5,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream.__CLR4_4_18d28d2lde038zs.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRawCCITTFax.__CLR4_4_1810810lde038wb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawEPS.__CLR4_4_18bc8bclde038yw.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterRendered2PNG.__CLR4_4_17wl7wllde038vf.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRaw.__CLR4_4_17z57z5lde038wb,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,CompositeImageLoader.__CLR4_4_17q77q7lde038tp.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageConverter,27,41,7,3,1,7,5,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawPNG,186,106,20,0,28,22,17,6,7,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawPNG.__CLR4_4_18bx8bxlde038zc,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderRawPNG.__CLR4_4_18xs8xslde03939,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderPNG.__CLR4_4_182x82xlde038wq,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRaw,201,479,81,51,10,43,61,13,0,8
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderBMP.__CLR4_4_18m88m8lde0391y.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawCCITTFax,13,36,0,0,3,7,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEPS.__CLR4_4_18oi8oilde0392d.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,DefaultImageContext.__CLR4_4_17rk7rklde038tp.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryInternalTIFF,26,86,7,3,1,16,5,6,0,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PNGFile,629,1195,215,145,43,115,167,23,2,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawJPEG.__CLR4_4_18bj8bjlde038zc,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawJPEG,26,67,0,0,6,13,2,4,2,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderRawPNG.__CLR4_4_18xs8xslde03939.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEPS.EPSBinaryFileHeader,90,29,4,0,18,7,8,3,6,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageGraphics2D,52,58,10,0,6,13,6,5,1,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,CompositeImageLoader.__CLR4_4_17q77q7lde038tp,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImagePreloader.__CLR4_4_17ke7kelde038su.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderEPS.__CLR4_4_17xk7xklde038vf,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterRendered2PNG,37,137,16,8,1,20,12,5,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterBuffered2Rendered.__CLR4_4_17tb7tblde038uk,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderTIFF.__CLR4_4_18ye8yelde0393o,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRawCCITTFax,269,259,80,26,16,32,53,9,1,7
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.__CLR4_4_17kq7kqlde038t9.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEMF.__CLR4_4_18nf8nflde0391y,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterBitmap2G2D,73,35,13,1,8,7,8,4,1,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,DefaultImageContext,64,0,10,0,10,0,8,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRendered.__CLR4_4_18ej8ejlde038zs.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterRendered2PNG.__CLR4_4_17wl7wllde038vf,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoader.__CLR4_4_17jy7jylde038se,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageBuffered,0,43,0,0,0,9,0,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderInternalTIFF.__CLR4_4_182k82klde038wq,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryEPS.__CLR4_4_17y47y4lde038vf.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,JPEGFile,54,125,14,6,6,24,12,5,2,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderTIFF,359,649,132,72,22,74,97,9,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderEPS.__CLR4_4_17xk7xklde038vf.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRawCCITTFax.__CLR4_4_1810810lde038wb,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageKey.__CLR4_4_17hz7hzlde038ry.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCacheStatistics,87,294,28,12,7,51,22,14,2,14
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCacheStatistics.__CLR4_4_17gl7gllde038ry.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCacheStatistics.__CLR4_4_17gl7gllde038ry,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,TimeStampProvider.__CLR4_4_17j97j9lde038ry.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,DefaultExpirationPolicy,3,106,4,10,0,15,4,8,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageKey.__CLR4_4_17hz7hzlde038ry,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,TimeStampProvider.__CLR4_4_17j97j9lde038ry,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,TimeStampProvider,0,18,0,0,0,4,0,3,0,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageKey,188,210,63,27,10,23,46,4,1,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCache,169,856,92,80,7,113,75,28,0,17
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCache.__CLR4_4_17d37d3lde038rj,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,ImageCache.__CLR4_4_17d37d3lde038rj.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,DefaultExpirationPolicy.__CLR4_4_17cq7cqlde038r3,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.cache,DefaultExpirationPolicy.__CLR4_4_17cq7cqlde038r3.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGRed,11287,0,1986,0,1022,0,1043,0,33,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageEncoder.__CLR4_4_127z2bilde037x0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGSuggestedPaletteEntry,3,0,0,0,1,0,1,0,1,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGRed.__CLR4_4_12sw2swlde0381x.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,CRC,20,182,16,24,2,17,17,6,1,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,IDATOutputStream,92,291,25,15,9,37,20,8,2,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImage.__CLR4_4_118718zlde037t4,93,34,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,ChunkStream.__CLR4_4_127z28llde037x0,93,34,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImage.__CLR4_4_118718zlde037t4.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGDecodeParam,193,124,20,0,34,29,20,10,10,10
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,ChunkStream,180,253,14,6,36,38,22,6,12,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam.Palette,499,0,88,0,59,0,56,0,12,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGChunk.__CLR4_4_1r2r2lde037lb,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGChunk,154,407,7,3,23,61,9,12,4,12
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageDecoder.__CLR4_4_1187187lde037t4.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam,1951,830,341,65,240,107,243,26,46,20
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,ChunkStream.__CLR4_4_127z28llde037x0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam.RGB,240,21,42,0,29,4,27,2,6,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImage,7830,3588,1686,324,646,352,1009,43,14,16
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGChunk.ChunkType,0,194,0,0,0,20,0,1,0,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,IDATOutputStream.__CLR4_4_127z2a9lde037x0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,CRC.__CLR4_4_127z27zlde037x0,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,CRC.__CLR4_4_127z27zlde037x0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGRed.__CLR4_4_12sw2swlde0381x,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageDecoder.new ImageInputStreamSeekableStreamAdapter() {...},0,10,0,0,0,3,0,2,0,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGDecodeParam.__CLR4_4_1swswlde037m6.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageDecoder,103,118,34,6,5,17,20,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,IDATOutputStream.__CLR4_4_127z2a9lde037x0,93,34,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam.__CLR4_4_1u5u5lde037oc,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam.__CLR4_4_1u5u5lde037oc.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageEncoder,3576,1588,780,150,298,187,466,28,1,24
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageDecoder.__CLR4_4_1187187lde037t4,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGDecodeParam.__CLR4_4_1swswlde037m6,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGEncodeParam.Gray,384,0,58,0,54,0,42,0,13,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGImageEncoder.__CLR4_4_127z2bilde037x0,93,34,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGRed.PNGChunk,368,0,0,0,45,0,11,0,11,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.png,PNGChunk.__CLR4_4_1r2r2lde037lb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageType,26,518,35,53,0,60,33,22,0,9
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFEncodeParam.__CLR4_4_147x47xlde0385e.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFFaxDecoder,13374,0,930,0,542,0,480,0,15,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageEncoder.__CLR4_4_15sy5sylde038hz,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ExtraSamplesType,60,81,19,3,4,12,12,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFFaxDecoder.__CLR4_4_1498498lde038a6.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageDecoder.__CLR4_4_15so5solde038ft.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFField.__CLR4_4_14sq4sqlde038bh,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ExtraSamplesType.__CLR4_4_13ts3tslde0383n.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageEncoder,5336,2453,1295,245,405,272,764,35,5,13
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImage.__CLR4_4_14wh4whlde038ey,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFEncodeParam.__CLR4_4_147x47xlde0385e,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageEncoder.__CLR4_4_15sy5sylde038hz.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,CompressionValue,106,134,22,0,8,17,12,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageInfo.__CLR4_4_13u43u4lde0383n.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,CompressionValue.__CLR4_4_13td3tdlde03838.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageType.__CLR4_4_13xk3xklde03843,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,CompressionValue.__CLR4_4_13td3tdlde03838,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFLZWDecoder.__CLR4_4_16hg6hglde038iu,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImage.__CLR4_4_14wh4whlde038ey.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageInfo.__CLR4_4_13u43u4lde0383n,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDirectory.__CLR4_4_13zg3zglde0385e,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImage,10357,0,2049,0,883,0,1054,0,14,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageEncoder.Context,6,0,0,0,2,0,1,0,1,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFField,812,324,121,20,98,51,94,14,11,12
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDecodeParam.__CLR4_4_13yz3yzlde0384j,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageDecoder,88,0,12,0,11,0,10,0,4,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDirectory.__CLR4_4_13zg3zglde0385e.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ExtraSamplesType.__CLR4_4_13ts3tslde0383n,93,35,1,1,0,1,3,1,2,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageInfo.ImageInfoBuilder,0,78,0,0,0,14,0,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDecodeParam.__CLR4_4_13yz3yzlde0384j.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageType.__CLR4_4_13xk3xklde03843.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFImageDecoder.__CLR4_4_15so5solde038ft,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFFaxDecoder.__CLR4_4_1498498lde038a6,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFField.__CLR4_4_14sq4sqlde038bh.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFLZWDecoder.__CLR4_4_16hg6hglde038iu.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFEncodeParam,234,100,29,3,41,22,27,7,10,7
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDecodeParam,124,0,0,0,28,0,10,0,10,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFDirectory,1395,1057,275,106,157,120,197,30,21,10
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,ImageInfo,78,891,65,67,0,112,57,26,0,17
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.codec.tiff,TIFFLZWDecoder,1047,0,158,0,102,0,88,0,9,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.rendered,BufferedImageCachableRed.__CLR4_4_1afhafhlde039cd,128,0,2,0,1,0,4,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.rendered,Any2sRGBRed.__CLR4_4_1a94a94lde039cd,128,0,2,0,1,0,4,0,3,0
